proyectoID,numProyecto,numPedido,descripcionProyecto,fechaProyecto,clienteID,servicioID,totalHoras,estadoProyecto,fechaFinalizadoCurso,fechaFinalizado,descripcionFinalizado,fechaBajaCurso,motivoBajaID,fechaBaja,descripcionBaja,facturacionPerdida,indicacionFacturacion,indicacionTrabajo,observacionesBaja,areaID,empresaID,fechaI,fechaF,presupuesto,equipoID,tstamp,creador,fechaEntregaInicial,horasEstimadas,estrategia
998,15-0792-01,\N,Dievole JUN 15,2015-07-06,70,18,25.00,Finalizado,\N,2015-08-06,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-06,2015-08-05,500.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
999,15-0793-01,\N,Elogia JUL 2015,2015-07-06,79,18,10.00,Finalizado,\N,2015-08-06,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-06,2015-08-05,50.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1000,15-0794-01,\N,ONE SAILOR JUL 15,2015-07-07,195,18,15.00,Finalizado,\N,2015-07-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-07,2015-08-06,250.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1001,15-0795-01,\N,Consigue tu Vespa,2015-07-08,233,12,75.00,Finalizado,\N,2015-07-27,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-08,2015-07-16,500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1002,15-0796-01,\N,Aedipe MANT Jul15,2015-07-08,108,18,4.00,Finalizado,\N,2015-07-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-08,2015-08-07,100.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
1003,15-0797-01,\N,DETEGASA,2015-07-10,201,12,82.00,Finalizado,\N,2016-01-11,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-10,2015-11-27,1000.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1004,15-0798-01,\N,Sailway mantenimientos 2015,2015-07-13,91,17,30.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-13,2015-08-12,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1005,15-0799-01,\N,COFA - Gradiant,2015-07-13,54,18,42.00,Finalizado,\N,2015-07-27,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-13,2015-08-12,1000.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1006,15-0800-01,\N,Neoker mantenimientos,2015-07-13,224,17,10.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-13,2015-08-12,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1007,15-0801-01,\N,Mantenimientos 2015,2015-07-13,105,17,10.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-13,2015-08-12,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1008,15-0802-01,\N,Bodegas coleos,2015-07-13,70,18,116.00,Finalizado,\N,2015-12-21,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-13,2015-12-31,0.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1009,15-0803-01,\N,Estancias del Lago JUL 15,2015-07-14,70,18,10.00,Finalizado,\N,2015-07-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-14,2015-07-31,50.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1010,15-0804-01,\N,SmartLivingPlat coleos,2015-07-16,119,12,5.00,Finalizado,\N,2015-10-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-16,2015-12-31,120.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1011,15-0805-01,\N,Hacceweb,2015-07-20,34,12,225.00,Finalizado,\N,2015-11-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-20,2015-11-30,3000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1012,15-0806-01,\N,Ponteacomprar,2015-07-27,234,18,250.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-27,2015-09-18,200.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1013,15-0807-01,\N,EG CORPORATIVA 2015,2015-07-27,216,12,170.00,Finalizado,\N,2015-12-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-27,2016-01-31,100.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1014,15-0808-01,\N,Mundo amazonas,2015-07-29,54,12,5.00,Finalizado,\N,2015-08-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-29,2015-08-28,25.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1015,15-0809-01,\N,Actu Jul 15 XURIDICAS,2015-07-30,37,18,2.00,Finalizado,\N,2015-08-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-07-30,2015-08-29,50.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1016,15-0810-01,\N,TRA - Arg Blog Ago 15,2015-08-03,70,18,25.00,Finalizado,\N,2015-09-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-03,2015-08-31,250.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1017,15-0811-01,\N,ONE SAILOR AGO 15,2015-08-04,195,18,10.00,Finalizado,\N,2015-09-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-04,2015-08-31,90.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1018,15-0812-01,\N,Viceroy AGO - SEPT 15,2015-08-04,79,18,50.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-04,2015-09-30,300.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1019,15-0813-01,\N,INTERFAZ QUIPUP,2015-08-07,235,14,200.00,Finalizado,\N,2015-10-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-07,2015-11-08,3000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1020,15-0814-01,\N,Vuelta ciclista ropa,2015-08-07,233,12,31.00,Finalizado,\N,2015-08-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-07,2015-09-06,800.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1021,15-0815-01,\N,Dievole AGO 15,2015-08-10,70,18,22.00,Finalizado,\N,2015-09-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-10,2015-08-31,440.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1022,15-0816-01,\N,Semana performance AGO 15,2015-08-10,70,18,10.00,Finalizado,\N,2015-10-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-10,2015-12-31,200.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1023,15-0817-01,\N,UDC calidad 2014,2014-01-01,25,17,10.00,Finalizado,\N,2015-08-11,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-01-01,2014-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1024,15-0818-01,\N,UDC calidad 2015,2015-01-01,25,17,40.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-01,2015-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1025,15-0819-01,\N,Mediolanum AGO 15,2015-08-12,79,18,10.00,Finalizado,\N,2015-09-06,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-12,2015-08-31,62.50,1,2016-10-04 15:36:46,\N,\N,0.00,2
1026,15-0820-01,\N,Vistalba AGO 15,2015-08-13,70,18,10.00,Finalizado,\N,2015-09-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-13,2015-08-31,90.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1027,15-0821-01,\N,Ctag mantenimientos 2015,2015-08-20,134,17,12.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-20,2015-09-19,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1028,15-0822-01,\N,Argento web AGO 2015,2015-08-21,70,18,10.00,Finalizado,\N,2015-09-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-21,2015-08-31,200.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1029,15-0823-01,\N,Grupo Eme,2015-08-24,79,13,130.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-24,2015-10-02,1600.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1030,15-0824-01,\N,GESCASI,2015-08-24,79,13,120.00,Finalizado,\N,2015-12-14,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-24,2015-11-27,2500.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1031,15-0825-01,\N,BISKOTAKI,2015-08-24,79,13,95.00,Finalizado,\N,2015-11-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-24,2015-09-23,30.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1032,15-0826-01,\N,Cambridge Revolt Fase 2,2015-08-24,55,18,545.00,Finalizado,\N,2016-03-14,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-24,2016-03-04,3500.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1033,15-0827-01,\N,WLS MANT AGO-SEP-OCT-NOV-DEC - XAN 16,2015-08-24,70,18,51.00,Finalizado,\N,2016-02-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-24,2016-01-31,300.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
1034,15-0828-01,\N,Marpol 2015,2015-01-01,32,17,30.00,Finalizado,\N,2016-01-11,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-01,2015-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1035,15-0829-01,\N,Masquemayores AGO 15,2015-08-24,70,18,10.00,Finalizado,\N,2015-09-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-24,2015-08-31,35.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1036,15-0830-01,\N,GarzÃ³n AGO 15,2015-08-24,70,18,10.00,Finalizado,\N,2015-09-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-24,2015-08-31,120.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1037,15-0831-01,\N,KASPERSKY nueva intranet 3T 2015,2015-08-27,48,18,100.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-27,2015-12-31,450.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1038,15-0832-01,\N,AlcaÃ±iz - Aragon,2015-08-27,233,12,75.00,Finalizado,\N,2015-09-14,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-27,2015-09-13,900.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1039,15-0833-01,\N,Club1906 AGO 15,2015-08-28,70,18,10.00,Finalizado,\N,2015-09-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-08-28,2015-09-30,75.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1040,15-0834-01,\N,Viceroy es lo que soy,2015-09-01,79,18,90.00,Finalizado,\N,2015-11-17,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-11-08,1000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1041,15-0835-01,\N,Nautic Bouzas 2014,2014-01-01,5,17,24.00,Finalizado,\N,2015-09-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-01-01,2014-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1042,15-0836-01,\N,Nautic Bouzas 2015,2015-01-01,5,17,24.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-01,2015-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1043,15-0837-01,\N,SUAU OCT 15,2015-09-01,70,18,10.00,Finalizado,\N,2015-11-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-10-31,88.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1044,15-0838-01,\N,TRA - Blog SEP 15,2015-09-01,70,18,10.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-10-01,190.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1045,15-0839-01,\N,DIEVOLE SEP 15,2015-09-01,70,18,80.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-10-01,1100.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1046,15-0840-01,\N,ARGENTO SEP 15,2015-09-01,70,18,34.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-09-30,250.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1047,15-0841-01,\N,GARZON SEP 15,2015-09-01,70,18,33.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-10-01,500.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1048,15-0842-01,\N,SEMANA SEP 15,2015-09-01,70,18,30.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-10-01,400.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1049,15-0843-01,\N,ONE SAILOR SEP - OCT - NOV - DEC 15,2015-09-01,195,18,10.00,Finalizado,\N,2015-12-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-12-31,0.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1050,15-0844-01,\N,Ramon Bilbao SEPT 2015,2015-09-01,79,18,46.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-10-01,770.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1051,15-0845-01,\N,Mediolanum SEPT 2015,2015-09-02,79,18,10.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-02,2015-10-02,70.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1053,15-0847-01,\N,HIC migraciÃ³n,2015-09-03,118,18,20.00,Finalizado,\N,2015-09-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-03,2015-10-03,300.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1054,15-0848-01,\N,1906 Newsletters 4T 15 1T 16,2015-09-06,70,18,20.00,Finalizado,\N,2016-04-04,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-06,2016-03-31,450.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1055,15-0849-01,\N,Conforama,2015-09-10,79,12,42.50,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-10,2015-10-01,1100.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1056,15-0850-01,\N,Activity,2015-09-11,54,13,105.00,Finalizado,\N,2015-09-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-11,2015-09-23,210.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1058,15-0852-01,\N,Estancias del Lago SEP 2015,2015-09-13,70,18,10.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-13,2015-09-30,80.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1059,15-0853-01,\N,Cuesta del madero,2015-09-17,70,12,135.00,Finalizado,\N,2016-07-04,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-17,2016-07-10,3125.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1060,15-0854-01,\N,Ampa fee 2015 20 horas,2015-09-20,63,18,20.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-20,2015-12-31,500.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1061,15-0855-01,\N,Fontarel,2015-09-20,216,12,150.00,Finalizado,\N,2015-11-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-20,2015-11-15,3200.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1062,15-0856-01,\N,Son Estrella fase 2,2015-09-21,216,12,100.00,Finalizado,\N,2015-12-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-21,2015-12-31,2400.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1064,15-0858-01,\N,ABG sugar,2015-09-23,182,18,60.00,Finalizado,\N,2016-02-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-23,2016-02-26,1600.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1065,15-0859-01,\N,Reboreda coleos,2015-09-23,70,18,6.00,Finalizado,\N,2015-10-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-23,2015-12-31,0.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1066,15-0860-01,\N,Paco Y Lola coleos,2015-09-23,229,18,10.00,Finalizado,\N,2015-12-14,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-23,2015-12-31,0.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1067,15-0861-01,\N,PROMIEL,2015-09-24,236,12,90.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-24,2015-11-30,2500.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
1068,15-0862-01,\N,JAzTEL - JAzTEL,2015-09-25,237,12,32.00,Finalizado,\N,2015-11-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-25,2015-11-27,700.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1069,15-0863-01,\N,Ramon Bilbao - AcciÃ³n Vaughan,2015-09-01,79,18,10.00,Finalizado,\N,2015-11-09,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-11-30,200.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1070,15-0864-01,\N,Ramon Bilbao - AcciÃ³n MGM invita a un amigo,2015-09-01,79,18,20.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2016-04-30,240.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1071,15-0865-01,\N,Elogia SEP 2015,2015-09-01,79,18,10.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-01,2015-09-30,110.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1072,15-0866-01,\N,DIN base admon,2015-09-29,99,18,5.00,Finalizado,\N,2015-10-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-29,2015-11-06,200.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1073,15-0867-01,\N,Cabreiroa tienda,2015-09-30,216,12,41.00,Finalizado,\N,2015-12-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-09-30,2016-01-31,1200.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1074,15-0868-01,\N,VISTALBA SEP 15,2015-10-01,70,18,10.00,Finalizado,\N,2015-10-05,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-01,2015-09-30,25.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1075,15-0869-01,\N,Mantenimientos 2015,2015-01-01,194,17,24.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-01,2015-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1076,15-0870-01,\N,Mulleres progresistas,2015-10-01,238,18,10.00,Finalizado,\N,2015-10-22,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-01,2015-10-31,180.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1077,15-0871-01,\N,DIEVOLE OCT 15,2015-10-01,70,18,25.00,Finalizado,\N,2015-11-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-01,2015-10-31,550.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1078,15-0872-01,\N,ARGENTO OCT 15,2015-10-01,70,18,25.00,Finalizado,\N,2015-11-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-01,2015-10-31,350.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1079,15-0873-01,\N,Pya coleos octubre,2015-10-04,79,18,20.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-04,2015-11-30,300.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1080,15-0874-01,\N,Biofabri Landing,2015-10-04,239,12,14.50,Finalizado,\N,2015-10-13,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-04,2015-11-03,300.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1081,15-0875-01,\N,Deberiamos conocernos,2015-10-04,216,12,160.00,Finalizado,\N,2015-12-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-04,2016-01-17,4000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1082,15-0876-01,\N,GARZON OCT 2015,2015-10-04,70,18,10.00,Finalizado,\N,2015-11-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-04,2015-10-31,120.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1083,15-0877-01,\N,Elogia 4T 2015 - 2T 2016,2015-10-04,79,18,10.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-04,2016-06-30,120.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1084,15-0878-01,\N,Ramon Bilbao OCT 2015,2015-10-04,79,18,10.00,Finalizado,\N,2015-11-09,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-04,2015-10-31,0.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1085,15-0879-01,\N,SEMANA OCT 2015,2015-10-04,70,18,137.00,Finalizado,\N,2015-11-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-04,2015-10-31,1700.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1086,15-0880-01,\N,VISTALBA OCT 2015,2015-10-05,70,18,10.00,Finalizado,\N,2015-11-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-05,2015-10-31,150.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1087,15-0881-01,\N,Consigue tu Vespa 1906 otra vez,2015-10-05,233,12,25.00,Finalizado,\N,2015-10-26,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-05,2015-10-18,150.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1088,15-0882-01,\N,FUNZIONA 4T 2015,2015-10-05,48,18,10.00,Finalizado,\N,2016-01-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-05,2015-12-31,220.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1089,15-0883-01,\N,NOD 32 4T 2015,2015-10-05,48,18,10.00,Finalizado,\N,2016-01-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-05,2015-12-31,20.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1090,15-0884-01,\N,KASPERSKY 4T 2015,2015-10-05,48,18,10.00,Finalizado,\N,2016-01-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-05,2015-12-31,10.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1091,15-0885-01,\N,Gemarga,2015-10-05,32,18,24.00,Finalizado,\N,2015-10-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-05,2015-10-30,1000.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1092,15-0886-01,\N,RAMON BILBAO OCT 15,2015-10-05,79,18,10.00,Finalizado,\N,2015-11-09,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-05,2015-10-31,1000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1093,15-0887-01,\N,TRA argento blog OCT 2015,2015-10-06,70,18,10.00,Finalizado,\N,2015-11-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-06,2015-10-31,200.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1094,15-0888-01,\N,Viceroy OCT 2015,2015-10-06,79,18,19.00,Finalizado,\N,2015-11-09,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-06,2015-10-31,0.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1095,15-0889-01,\N,GP Valencia Momentos,2015-10-08,233,12,40.00,Finalizado,\N,2015-11-09,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-08,2015-11-07,300.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1096,15-0890-01,\N,Llevate tu nevera 1906 Otra vez,2015-10-08,233,12,35.00,Finalizado,\N,2015-10-26,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-08,2015-10-18,250.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1097,15-0891-01,\N,Pya migracion,2015-10-13,79,18,10.00,Finalizado,\N,2015-10-22,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-13,2015-11-12,200.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1098,15-0892-01,\N,ADP Fachadas RecuperaciÃ³n Web,2015-10-09,88,17,35.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-09,2015-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
1099,15-0893-01,\N,Mediolanum proxima OCT 2015,2015-10-14,79,18,10.00,Finalizado,\N,2015-11-09,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-14,2015-10-31,200.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1100,15-0894-01,\N,Semana performance OCT 2015,2015-10-15,70,18,25.00,Finalizado,\N,2015-10-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-15,2015-11-14,400.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
1102,15-0896-01,\N,Grupo Eme TÃ©cnicos,2015-10-19,79,13,35.00,Finalizado,\N,2016-02-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-19,2016-02-26,500.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
1103,15-0897-01,\N,CELSO MIGUEZ 2,2015-10-23,54,12,110.00,Finalizado,\N,2017-04-24,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-23,2017-04-28,1200.00,3,2016-10-04 15:36:46,\N,\N,0.00,0
1104,15-0898-01,\N,MQM OCT - NOV - DEC 2015,2015-10-28,70,18,10.00,Finalizado,\N,2015-12-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-10-28,2015-12-31,20.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
